#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","P094-1","SAMN10986063","PRJNA563201","GCA_008369685.1","Complete",5.05806,57.7,"chromosome:NZ_CP043562.1/CP043562.1",,1,4592,"2019-09-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/369/685/GCA_008369685.1_ASM836968v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/369/685/GCF_008369685.1_ASM836968v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","89-17","SAMN12109794","PRJNA550175","GCA_013408385.1","Complete",5.01865,58,"chromosome:NZ_CP042315.1/CP042315.1",,1,4632,"2020-07-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/408/385/GCA_013408385.1_ASM1340838v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/408/385/GCF_013408385.1_ASM1340838v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","74-17","SAMN12109792","PRJNA550175","GCA_013408625.1","Complete",4.9998,58,"chromosome:NZ_CP042317.1/CP042317.1",,1,4623,"2020-07-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/408/625/GCA_013408625.1_ASM1340862v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/408/625/GCF_013408625.1_ASM1340862v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","90-17","SAMN12109795","PRJNA550175","GCA_013408255.1","Complete",4.99643,58,"chromosome:NZ_CP042314.1/CP042314.1",,1,4626,"2020-07-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/408/255/GCA_013408255.1_ASM1340825v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/408/255/GCF_013408255.1_ASM1340825v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","C20","SAMN16093136","PRJNA662701","GCA_014725895.1","Complete",5.77951,57.0385,"chromosome:CP061359.1; plasmid pC20-394kb:CP061360.1",,2,5394,"2020-09-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/725/895/GCA_014725895.1_ASM1472589v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/725/895/GCF_014725895.1_ASM1472589v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KP1692","SAMN11998171","PRJNA548051","GCA_008122305.1","Complete",5.57344,57.2238,"chromosome:CP041023.1; plasmid pKP1692:CP041024.1",,2,4966,"2019-08-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/122/305/GCA_008122305.1_ASM812230v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/122/305/GCF_008122305.1_ASM812230v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","RJ18-01","SAMN12647693","PRJNA562695","GCA_008386275.1","Complete",5.31505,57.4,"chromosome:CP043670.1",,1,841,"2019-09-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/386/275/GCA_008386275.1_ASM838627v1",
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","RJ18-06","SAMN12647694","PRJNA562695","GCA_008386255.1","Complete",5.30659,57.4,"chromosome:CP043669.1",,1,897,"2019-09-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/386/255/GCA_008386255.1_ASM838625v1",
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","NCTC9667","SAMEA3340639","PRJEB6403","GCA_900635975.1","Complete",5.50733,57.1838,"chromosome 1:LR134206.1; plasmid 2:LR134207.1",,2,5691,"2018-12-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/635/975/GCA_900635975.1_37509_E01","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/635/975/GCF_900635975.1_37509_E01"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","NICU_1_P3","SAMN11270019","PRJNA529587","GCA_011682835.2","Complete",5.50935,57.1583,"chromosome:CP059379.1; plasmid unnamed:CP059380.1",,2,5084,"2020-07-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/682/835/GCA_011682835.2_ASM1168283v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/682/835/GCF_011682835.2_ASM1168283v2"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","F10(AN)","SAMN08380931","PRJNA430912","GCA_004120015.1","Complete",5.57813,57.259,"chromosome:CP026153.1; plasmid pF10AN_1:CP026154.1",,2,5332,"2019-01-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/120/015/GCA_004120015.1_ASM412001v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/120/015/GCF_004120015.1_ASM412001v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","NCTC13635","SAMEA2742610","PRJEB6403","GCA_900635735.1","Complete",5.25263,57.5,"chromosome 1:LR134162.1",,1,7429,"2018-12-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/635/735/GCA_900635735.1_32875_B01","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/635/735/GCF_900635735.1_32875_B01"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","NKU_KlebA1","SAMN11292297","PRJNA529535","GCA_007999005.1","Complete",5.41508,57.3509,"chromosome:CP041649.1; plasmid pKlebA1:CP041648.1",,2,4324,"2019-07-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/999/005/GCA_007999005.1_ASM799900v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/999/005/GCF_007999005.1_ASM799900v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","NCTC9171","SAMEA3345126","PRJEB6403","GCA_901421965.1","Complete",5.15977,57.6,"chromosome 1:LR588410.1",,1,5375,"2019-05-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/901/421/965/GCA_901421965.1_38015_G01","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/421/965/GCF_901421965.1_38015_G01"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","WP5-S18-ESBL-06","SAMD00194532","PRJDB6962","GCA_014169375.1","Complete",5.38673,57.4258,"chromosome:AP022157.1; plasmid pWP5-S18-ESBL-06_1:AP022158.1",,2,4986,"2020-07-21T23:39:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/169/375/GCA_014169375.1_ASM1416937v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/169/375/GCF_014169375.1_ASM1416937v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","AR_0080","SAMN04014921","PRJNA292904","GCA_003010595.1","Complete",5.59897,57.3135,"chromosome:CP027602.1; plasmid unnamed:CP027603.1",,2,5265,"2018-03-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/010/595/GCA_003010595.1_ASM301059v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/010/595/GCF_003010595.1_ASM301059v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KSB1_9F-sc-2280270","SAMEA3357339","PRJNA646837","GCA_904865705.1","Complete",5.97658,57.0936,"chromosome 1:LR890512.1; plasmid 2:LR890513.1; plasmid 3:LR890514.1",,3,0,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/865/705/GCA_904865705.1_KSB1_9F",
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KSB1_10B-sc-2280232","SAMEA3357303","PRJNA646837","GCA_904866515.1","Complete",5.97274,56.9145,"chromosome 1:LR890698.1; plasmid 2:LR890699.1; plasmid 3:LR890700.1; plasmid 4:LR890701.1",,4,0,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/866/515/GCA_904866515.1_KSB1_10B",
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KP64","SAMD00059741","PRJDB5929","GCA_003574255.1","Complete",5.72179,56.9658,"chromosome:NZ_AP018750.1/AP018750.1; plasmid pKP6401:NZ_AP018751.1/AP018751.1; plasmid pKP6402:NZ_AP018752.1/AP018752.1",,3,5307,"2018-07-20T23:08:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/574/255/GCA_003574255.1_ASM357425v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/574/255/GCF_003574255.1_ASM357425v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KP67","SAMD00059744","PRJDB5929","GCA_003574275.1","Complete",5.7218,56.9658,"chromosome:NZ_AP018753.1/AP018753.1; plasmid pKP6701:NZ_AP018754.1/AP018754.1; plasmid pKP6702:NZ_AP018755.1/AP018755.1",,3,5307,"2018-07-20T23:10:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/574/275/GCA_003574275.1_ASM357427v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/574/275/GCF_003574275.1_ASM357427v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","INF232-sc-2280123","SAMEA3357194","PRJNA646837","GCA_904866545.1","Complete",5.59024,57.2564,"chromosome 1:LR890748.1; plasmid 2:LR890749.1; plasmid 3:LR890750.1",,3,0,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/866/545/GCA_904866545.1_INF232",
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","B12(AN)","SAMN08380949","PRJNA430932","GCA_004120115.1","Complete",5.64291,57.2177,"chromosome:NZ_CP026155.1/CP026155.1; plasmid pB12AN_1:NZ_CP026156.1/CP026156.1",,2,5475,"2019-01-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/120/115/GCA_004120115.1_ASM412011v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/120/115/GCF_004120115.1_ASM412011v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","WCGKP294","SAMN13513903","PRJNA549322","GCA_009755705.1","Complete",6.00857,56.5756,"chromosome:NZ_CP046612.1/CP046612.1; plasmid pWCGKP294-1:NZ_CP046613.1/CP046613.1; plasmid pWCGKP294-2:NZ_CP046614.1/CP046614.1",,3,5636,"2019-12-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/755/705/GCA_009755705.1_ASM975570v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/755/705/GCF_009755705.1_ASM975570v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","SWU01","SAMN06109054","PRJNA354663","GCA_001902475.1","Complete",5.69906,57.3888,"chromosome:NZ_CP018454.1/CP018454.1; plasmid unnamed:NZ_CP018455.1/CP018455.1",,2,5429,"2016-12-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/902/475/GCA_001902475.1_ASM190247v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/902/475/GCF_001902475.1_ASM190247v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","NU-CRE193","SAMN14453494","PRJNA395086","GCA_012029945.2","Complete",5.83343,56.9359,"chromosome:NZ_CP061396.1/CP061396.1; plasmid pCRE-193-1:NZ_CP061397.1/CP061397.1; plasmid pCRE-193-2:NZ_CP061398.1/CP061398.1",,3,5531,"2020-09-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/029/945/GCA_012029945.2_ASM1202994v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/029/945/GCF_012029945.2_ASM1202994v2"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KP19-2029","SAMN13663554","PRJNA540114","GCA_009833945.1","Complete",5.65874,57.2354,"chromosome:NZ_CP047160.1/CP047160.1; plasmid pKP19-2029-Col:NZ_CP047162.1/CP047162.1; plasmid pKP19-2029-KPC2:NZ_CP047161.1/CP047161.1",,3,5366,"2020-01-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/833/945/GCA_009833945.1_ASM983394v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/833/945/GCF_009833945.1_ASM983394v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","F1","SAMN08378650","PRJNA430804","GCA_003367555.1","Complete",5.68289,57.3842,"chromosome:NZ_CP026130.1/CP026130.1; plasmid pF1_1:NZ_CP026131.1/CP026131.1",,2,5552,"2018-08-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/367/555/GCA_003367555.1_ASM336755v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/367/555/GCF_003367555.1_ASM336755v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","INF341-sc-2280155","SAMEA3357226","PRJNA646837","GCA_904865755.1","Complete",5.7229,57.0593,"chromosome 1:NZ_LR890490.1/LR890490.1; plasmid 2:NZ_LR890491.1/LR890491.1; plasmid 3:NZ_LR890492.1/LR890492.1",,3,5345,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/865/755/GCA_904865755.1_INF341","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/865/755/GCF_904865755.1_INF341"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","F127","SAMN08379292","PRJNA430866","GCA_004119995.1","Complete",5.73531,57.3263,"chromosome:NZ_CP026140.1/CP026140.1; plasmid pF127_1:NZ_CP026141.1/CP026141.1; plasmid pF127_2:NZ_CP026142.1/CP026142.1",,3,5622,"2019-01-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/119/995/GCA_004119995.1_ASM411999v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/119/995/GCF_004119995.1_ASM411999v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","Kp_Goe_33208","SAMN05412455","PRJNA329409","GCA_001902435.1","Complete",5.65566,56.9603,"chromosome:NZ_CP018447.1/CP018447.1; plasmid pKp_Goe_208-1:NZ_CP018448.1/CP018448.1; plasmid pKp_Goe_208-2:NZ_CP018449.1/CP018449.1",,3,5354,"2016-12-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/902/435/GCA_001902435.1_ASM190243v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/902/435/GCF_001902435.1_ASM190243v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KSB2_3A-sc-2280319","SAMEA3357388","PRJNA646837","GCA_904863065.1","Complete",5.76294,57.1548,"chromosome 1:LR890248.1; plasmid 2:LR890249.1; plasmid 3:LR890250.1; plasmid 4:LR890251.1; plasmid 5:LR890252.1; plasmid 6:LR890253.1",,6,0,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/863/065/GCA_904863065.1_KSB2_3A",
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","MS14393","SAMN14859483","PRJNA631348","GCA_013305325.1","Complete",5.83447,56.9036,"chromosome:NZ_CP054303.1/CP054303.1; plasmid pMS14393A:NZ_CP054304.1/CP054304.1; plasmid pMS14393B:NZ_CP054305.1/CP054305.1",,3,5516,"2020-06-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/305/325/GCA_013305325.1_ASM1330532v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/305/325/GCF_013305325.1_ASM1330532v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","Olaf","SAMN16872505","PRJNA681463","GCA_015992325.1","Complete",5.73481,57.2117,"chromosome:NZ_CP065464.1/CP065464.1; plasmid pOlaf_01:NZ_CP065465.1/CP065465.1; plasmid pOlaf_02:NZ_CP065466.1/CP065466.1",,3,5486,"2020-12-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/992/325/GCA_015992325.1_ASM1599232v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/992/325/GCF_015992325.1_ASM1599232v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","Sea Superman","SAMN16872510","PRJNA681463","GCA_015992265.1","Complete",5.71924,57.2156,"chromosome:NZ_CP065444.1/CP065444.1; plasmid pSeaSuperman_01:NZ_CP065445.1/CP065445.1; plasmid pSeaSuperman_02:NZ_CP065446.1/CP065446.1",,3,5482,"2020-12-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/992/265/GCA_015992265.1_ASM1599226v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/992/265/GCF_015992265.1_ASM1599226v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","SGH10","SAMN06112188","PRJNA391004","GCA_002813595.1","Complete",5.7167,57.1083,"chromosome:NZ_CP025080.1/CP025080.1; plasmid pSGH10:NZ_CP025081.1/CP025081.1",,2,5260,"2017-12-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/813/595/GCA_002813595.1_ASM281359v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/813/595/GCF_002813595.1_ASM281359v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KpC11","SAMN17016748","PRJNA683049","GCA_016066295.1","Complete",5.67646,57.0396,"chromosome:NZ_CP065831.1/CP065831.1; plasmid p1:NZ_CP065832.1/CP065832.1",,2,5374,"2020-12-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/066/295/GCA_016066295.1_ASM1606629v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/066/295/GCF_016066295.1_ASM1606629v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","KSB2_5A-sc-2280323","SAMEA3357392","PRJNA646837","GCA_904865665.1","Complete",5.53657,57.3393,"chromosome 1:LR890531.1; plasmid 2:LR890532.1; plasmid 3:LR890533.1; plasmid 4:LR890534.1; plasmid 5:LR890535.1",,5,0,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/865/665/GCA_904865665.1_KSB2_5A",
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","Patrick Star","SAMN16872511","PRJNA681463","GCA_015992405.1","Complete",5.61856,57.2402,"chromosome:NZ_CP065441.1/CP065441.1; plasmid pPatrickStar_01:NZ_CP065442.1/CP065442.1; plasmid pPatrickStar_02:NZ_CP065443.1/CP065443.1",,3,5347,"2020-12-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/992/405/GCA_015992405.1_ASM1599240v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/992/405/GCF_015992405.1_ASM1599240v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","JX-CR-hvKP-12","SAMN16561437","PRJNA672246","GCA_015355835.1","Complete",5.70365,57.2008,"chromosome:NZ_CP064205.1/CP064205.1; plasmid pJX12-1:NZ_CP064206.1/CP064206.1; plasmid pJX12-2:NZ_CP064207.1/CP064207.1",,3,5253,"2020-11-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/355/835/GCA_015355835.1_ASM1535583v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/355/835/GCF_015355835.1_ASM1535583v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","BS433-2","SAMN16560600","PRJNA672205","GCA_015284665.1","Complete",5.69476,57.2001,"chromosome:NZ_CP063890.1/CP063890.1; plasmid pBS433-2:NZ_CP063891.1/CP063891.1",,2,5247,"2020-11-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/284/665/GCA_015284665.1_ASM1528466v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/284/665/GCF_015284665.1_ASM1528466v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","AJ218","SAMEA5128437","PRJEB29928","GCA_900622605.1","Complete",5.66837,57.15,"chromosome 1:NZ_LR130541.1/LR130541.1; plasmid 2:NZ_LR130542.1/LR130542.1",,2,5285,"2019-01-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/622/605/GCA_900622605.1_AJ218","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/622/605/GCF_900622605.1_AJ218"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","Mrs. Puff","SAMN16872512","PRJNA681463","GCA_015992385.1","Complete",5.70266,57.1946,"chromosome:NZ_CP065438.1/CP065438.1; plasmid pMrs.Puff_01:NZ_CP065439.1/CP065439.1; plasmid pMrs.Puff_02:NZ_CP065440.1/CP065440.1",,3,5452,"2020-12-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/992/385/GCA_015992385.1_ASM1599238v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/992/385/GCF_015992385.1_ASM1599238v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","AP8555","SAMN10790857","PRJNA516531","GCA_004118955.1","Complete",5.82177,57.0066,"chromosome:NZ_CP035383.1/CP035383.1; plasmid pAP855:NZ_CP035384.1/CP035384.1",,2,5468,"2019-01-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/118/955/GCA_004118955.1_ASM411895v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/118/955/GCF_004118955.1_ASM411895v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","INF148-sc-2279987","SAMEA3357060","PRJNA646837","GCA_904863355.1","Complete",5.46773,57.3829,"chromosome 1:NZ_LR890381.1/LR890381.1; plasmid 2:NZ_LR890382.1/LR890382.1; plasmid 3:NZ_LR890383.1/LR890383.1",,3,5070,"2020-10-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/904/863/355/GCA_904863355.1_INF148","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/904/863/355/GCF_904863355.1_INF148"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","19KM28","SAMN11514673","PRJNA539891","GCA_013378215.1","Complete",5.57107,57.2951,"chromosome:NZ_CP039945.1/CP039945.1; plasmid pMBR_DHA-1_1C_19KM28:NZ_CP039946.1/CP039946.1; plasmid pMBR_OXA-48_19KM28:NZ_CP039947.1/CP039947.1",,3,5287,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/378/215/GCA_013378215.1_ASM1337821v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/378/215/GCF_013378215.1_ASM1337821v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","19KM1053","SAMN14333446","PRJNA539891","GCA_013416105.1","Complete",5.55361,57.3128,"chromosome:NZ_CP049950.1/CP049950.1; plasmid pMBR_DHA-1_1CV3:NZ_CP049952.1/CP049952.1; plasmid pMBR_OXA-48:NZ_CP049951.1/CP049951.1",,3,5268,"2020-07-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/416/105/GCA_013416105.1_ASM1341610v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/416/105/GCF_013416105.1_ASM1341610v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","18KM2813","SAMN11514672","PRJNA539891","GCA_013378195.1","Complete",5.57051,57.296,"chromosome:NZ_CP039942.1/CP039942.1; plasmid pMBR_DHA-1_1C_18KM2813:NZ_CP039943.1/CP039943.1; plasmid pMBR_OXA-48_18KM2813:NZ_CP039944.1/CP039944.1",,3,5289,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/378/195/GCA_013378195.1_ASM1337819v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/378/195/GCF_013378195.1_ASM1337819v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","19KM57","SAMN11514674","PRJNA539891","GCA_013378235.1","Complete",5.57241,57.2938,"chromosome:NZ_CP039948.1/CP039948.1; plasmid pMBR_DHA-1_2C_19KM57:NZ_CP039949.1/CP039949.1; plasmid pMBR_OXA-48_19KM57:NZ_CP039950.1/CP039950.1",,3,5290,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/378/235/GCA_013378235.1_ASM1337823v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/378/235/GCF_013378235.1_ASM1337823v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","18KM2517","SAMN11514671","PRJNA539891","GCA_013378175.1","Complete",5.5703,57.296,"chromosome:NZ_CP039939.1/CP039939.1; plasmid pMBR_DHA-1_1CV2_18KM2517:NZ_CP039940.1/CP039940.1; plasmid pMBR_OXA-48_18KM2517:NZ_CP039941.1/CP039941.1",,3,5289,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/378/175/GCA_013378175.1_ASM1337817v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/378/175/GCF_013378175.1_ASM1337817v1"
"Klebsiella pneumoniae","Bacteria;Proteobacteria;Gammaproteobacteria","EAN40","SAMN11514678","PRJNA539891","GCA_013378315.1","Complete",5.57014,57.296,"chromosome:NZ_CP039960.1/CP039960.1; plasmid pMBR_DHA-1_1C_EAN40:NZ_CP039961.1/CP039961.1; plasmid pMBR_OXA-48_EAN40:NZ_CP039962.1/CP039962.1",,3,5289,"2020-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/378/315/GCA_013378315.1_ASM1337831v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/378/315/GCF_013378315.1_ASM1337831v1"
